OrderID,CustomerName,ProductID,ProductName,Quantity,OrderDate,DeliveryStatus,Country,RevenueUSD
ORD-10204,Johnston-Perkins,CHC-00862,Roasted Almond Chocolate Filled Bar,13,2026-06-16,Delivered,Mexico,51.61
ORD-10205,Underwood LLC,CHC-00910,Classic Milk Chocolate Coated Nuts,10,2026-04-01,Delivered,Germany,22.4
ORD-10206,Novak-Franklin,CHC-00822,Salted Butter Caramel Chocolate Wafer Bar,49,2026-04-13,Delivered,Cote d'Ivoire,219.52
ORD-10207,Benjamin and Sons,CHC-01283,Sea Salt Caramel Chocolate Squares,11,2026-04-25,Shipped,South Africa,37.18
ORD-10208,Vance-Blanchard,CHC-01245,Whole Hazelnut Chocolate Truffle Box,24,2026-07-27,Processing,Switzerland,98.4
ORD-10209,Williams PLC,CHC-01215,Sea Salt Caramel Chocolate Squares,66,2026-07-04,Delivered,Brazil,302.94
ORD-10210,Evans-Herrera,CHC-00477,Whole Hazelnut Chocolate Gift Box,40,2025-11-13,Pending,Belgium,141.6
ORD-10211,Ryan-Murillo,CHC-00039,Almond Crunch Chocolate Truffle Box,23,2025-12-15,Delivered,Belgium,81.19
ORD-10212,"Petersen, Acosta and Jordan",CHC-00896,70% Intense Dark Chocolate Truffle Box,38,2026-02-26,Delivered,Cote d'Ivoire,138.32
ORD-10213,Howard-Wheeler,CHC-01472,Honeycomb Milk Chocolate Truffle Box,22,2025-10-09,Delivered,Australia,92.18
ORD-10214,Chavez-Smith,CHC-00082,Original Ruby Chocolate Coated Nuts,26,2026-07-13,Pending,Australia,105.56
ORD-10215,Fox Inc,CHC-00618,Whole Hazelnut Chocolate Filled Bar,68,2026-06-04,Processing,France,340.0
ORD-10216,Brooks-Morales,CHC-01480,Classic Milk Chocolate Gift Box,16,2026-05-18,Processing,Switzerland,70.4
ORD-10217,"Hebert, Moore and Lopez",CHC-00979,70% Intense Dark Chocolate Coated Nuts,46,2026-01-10,Pending,Australia,154.56
ORD-10218,Tucker-Alexander,CHC-01292,Value Pack Compound Chocolate Bar,54,2025-11-15,Pending,India,98.28
ORD-10219,"Nolan, Matthews and Holt",CHC-00868,85% Extra Bold Dark Chocolate Chips (Baking),92,2026-01-02,Pending,Belgium,245.64
ORD-10220,"Cabrera, Jackson and Stewart",CHC-01118,Single Origin Dark Chocolate Pralines,9,2026-01-10,Processing,Switzerland,29.52
ORD-10221,Mckenzie PLC,CHC-00950,Whole Hazelnut Chocolate Wafer Bar,36,2026-05-27,Delivered,Australia,208.8
ORD-10222,Rodriguez LLC,CHC-00578,Diabetic Friendly Sugar-Free Chocolate Gift Box,25,2026-06-21,Delivered,USA,116.0
ORD-10223,"Cooper, Mcconnell and Hicks",CHC-00582,Stevia Sweetened Sugar-Free Chocolate Truffle Box,24,2025-10-09,Delivered,France,83.04
ORD-10224,Welch-Warren,CHC-00515,Coconut White Chocolate Wafer Bar,41,2025-12-22,Delivered,Australia,157.03
ORD-10225,"Clark, Barry and Gutierrez",CHC-00342,Classic Milk Chocolate Drops,17,2026-07-18,Delivered,Indonesia,55.93
ORD-10226,Mccoy PLC,CHC-01265,Gianduja Style Hazelnut Chocolate Pralines,9,2026-02-26,Delivered,India,27.09
ORD-10227,Gomez Ltd,CHC-00107,85% Extra Bold Dark Chocolate Coated Nuts,12,2025-10-26,Shipped,Mexico,66.12
ORD-10228,"Sharp, Holt and Smith",CHC-01492,Bakers Classic Compound Chocolate Filled Bar,55,2026-04-09,Pending,Ecuador,94.05
ORD-10229,Parker Ltd,CHC-01036,Honeycomb Milk Chocolate Truffle Box,18,2026-07-13,Pending,India,62.64
ORD-10230,"Smith, Torres and Wilkinson",CHC-01439,Tropical Mix Fruit & Nut Chocolate Drops,57,2026-03-30,Pending,France,303.81
ORD-10231,"Smith, Johnson and Thompson",CHC-01130,Organic Raw Cacao Chocolate Coated Nuts,25,2026-05-20,Delivered,Germany,107.75
ORD-10232,"Bradley, Pitts and Woodard",CHC-00524,Sea Salt Milk Chocolate Truffle Box,21,2026-01-17,Pending,Japan,64.89
ORD-10233,"Osborn, Andrews and Jenkins",CHC-00714,Espresso Infused Dark Chocolate Squares,67,2026-07-28,Delivered,South Africa,209.04
ORD-10234,Thomas PLC,CHC-00362,Whole Hazelnut Chocolate Pralines,10,2025-10-21,Delivered,Germany,54.5
ORD-10235,"Rodriguez, Garcia and Jackson",CHC-00439,Soft Caramel Core Chocolate Coated Nuts,77,2026-04-21,Shipped,China,327.25
ORD-10236,"Henry, Mcdonald and Jordan",CHC-00891,Roasted Almond Chocolate Drops,40,2026-03-21,Processing,Ecuador,144.8
ORD-10237,Santos Ltd,CHC-00078,Tropical Mix Fruit & Nut Chocolate Coated Nuts,142,2026-07-08,Delivered,Mexico,477.12
ORD-10238,"Morris, Baldwin and Gomez",CHC-00849,85% Extra Bold Dark Chocolate Filled Bar,4,2026-02-03,Shipped,Cote d'Ivoire,15.04
ORD-10239,Johnson Ltd,CHC-00265,Vanilla Bean White Chocolate Squares,48,2025-10-21,Shipped,Indonesia,206.88
ORD-10240,Villarreal PLC,CHC-01351,Espresso Infused Dark Chocolate Drops,115,2026-01-07,Delivered,Switzerland,288.65
ORD-10241,Bailey Group,CHC-00579,70% Intense Dark Chocolate Pralines,25,2025-11-17,Delivered,France,83.0
ORD-10242,"Cruz, Brown and Zamora",CHC-00024,Coconut White Chocolate Truffle Box,20,2026-01-12,Processing,UAE,84.8
ORD-10243,"Gallagher, Williams and Brown",CHC-01340,Gianduja Style Hazelnut Chocolate Bar,7,2026-02-03,Delivered,France,36.4
ORD-10244,Wright Inc,CHC-01183,Raisin & Almond Fruit & Nut Chocolate Pralines,76,2026-05-09,Pending,India,294.88
ORD-10245,Galvan and Sons,CHC-00507,Single Origin Dark Chocolate Chips (Baking),9,2025-10-14,Shipped,Ghana,36.27
ORD-10246,Smith-Camacho,CHC-00884,Raisin & Almond Fruit & Nut Chocolate Squares,7,2026-01-29,Delivered,Canada,23.31
ORD-10247,Torres-Morrison,CHC-01265,Gianduja Style Hazelnut Chocolate Pralines,14,2026-05-23,Shipped,India,42.14
ORD-10248,Petty-Jones,CHC-01228,Marzipan Style Almond Chocolate Coated Nuts,17,2026-04-01,Shipped,South Africa,64.94
ORD-10249,"Price, Higgins and Walker",CHC-00022,Classic Milk Chocolate Truffle Box,99,2025-11-07,Delivered,Switzerland,351.45
ORD-10250,Ross-Joseph,CHC-01165,Vanilla Bean White Chocolate Chips (Baking),47,2026-05-11,Shipped,Switzerland,115.62
ORD-10251,Sparks and Sons,CHC-00567,Roasted Almond Chocolate Squares,9,2025-12-22,Delivered,Germany,42.03
ORD-10252,Thompson LLC,CHC-01402,Plant-Based Classic Vegan Dark Chocolate Filled Bar,131,2026-05-25,Processing,France,541.03
ORD-10253,Lopez-Mata,CHC-00069,Sea Salt Milk Chocolate Pralines,70,2026-03-24,Delivered,Canada,259.0
ORD-10254,Foster-Cox,CHC-01212,Raisin & Almond Fruit & Nut Chocolate Gift Box,131,2026-03-19,Delivered,USA,711.33
ORD-10255,Ferguson-Cruz,CHC-00691,Berry Burst Ruby Chocolate Chips (Baking),28,2025-12-06,Shipped,UAE,188.16
ORD-10256,Curtis-Ali,CHC-01256,Sea Salt Caramel Chocolate Pralines,45,2026-06-13,Shipped,Peru,129.15
ORD-10257,Petersen-Bell,CHC-00430,Coconut White Chocolate Wafer Bar,91,2026-01-16,Processing,France,193.83
ORD-10258,Hughes Group,CHC-01321,Sea Salt Caramel Chocolate Wafer Bar,31,2026-06-09,Shipped,France,117.49
ORD-10259,Cooper-Graham,CHC-00114,Whole Hazelnut Chocolate Drops,71,2026-05-21,Delivered,Germany,213.71
ORD-10260,Beck-Peterson,CHC-01164,Raspberry Swirl White Chocolate Wafer Bar,9,2026-06-16,Delivered,Switzerland,38.25
ORD-10261,Allen and Sons,CHC-01324,Classic Sugar-Free Chocolate Drops,27,2025-12-08,Processing,France,139.05
ORD-10262,Gonzalez PLC,CHC-01237,Organic Raw Cacao Chocolate Truffle Box,34,2026-04-29,Delivered,China,225.42
ORD-10263,Peters Group,CHC-01190,Classic Sugar-Free Chocolate Chips (Baking),31,2025-10-30,Delivered,Brazil,129.58
ORD-10264,Moore LLC,CHC-01469,Soft Caramel Core Chocolate Drops,60,2026-03-16,Pending,Japan,196.2
ORD-10265,Sharp Group,CHC-00531,Bakers Classic Compound Chocolate Bar,120,2026-04-17,Shipped,Switzerland,178.8
ORD-10266,"Mullen, Clark and Tapia",CHC-00277,Espresso Infused Dark Chocolate Truffle Box,28,2026-03-23,Delivered,Colombia,152.32
ORD-10267,"Harris, Garrison and Leonard",CHC-00698,Marzipan Style Almond Chocolate Coated Nuts,61,2026-02-10,Shipped,Mexico,284.26
ORD-10268,"Cuevas, Carlson and Alexander",CHC-00748,Raspberry Swirl White Chocolate Pralines,13,2026-01-29,Processing,Ghana,39.91
ORD-10269,Nichols-Powell,CHC-00407,Organic Raw Cacao Chocolate Truffle Box,23,2026-06-16,Delivered,France,82.8
ORD-10270,"Lewis, Brennan and Martinez",CHC-00403,Sea Salt Caramel Chocolate Chips (Baking),46,2025-11-25,Pending,France,218.04
ORD-10271,"Davis, Christian and Fitzgerald",CHC-00147,Espresso Infused Dark Chocolate Coated Nuts,27,2026-01-19,Delivered,Germany,80.73
ORD-10272,Johnson-Higgins,CHC-00462,Biscuit Milk Chocolate Filled Bar,72,2025-10-10,Processing,Mexico,313.92
ORD-10273,Collins Group,CHC-00093,85% Extra Bold Dark Chocolate Truffle Box,183,2026-06-24,Processing,Canada,1158.39
ORD-10274,"Miller, Thompson and Rosales",CHC-01199,Classic Sugar-Free Chocolate Truffle Box,22,2026-07-25,Pending,USA,125.84
ORD-10275,Lopez-Vance,CHC-00482,Single Origin Dark Chocolate Filled Bar,7,2025-12-17,Delivered,Mexico,30.87
ORD-10276,Hoffman LLC,CHC-00547,Original Ruby Chocolate Chips (Baking),73,2026-04-06,Delivered,Brazil,513.19
ORD-10277,"Blake, Lee and Higgins",CHC-00195,Almond Crunch Chocolate Chips (Baking),54,2026-01-24,Processing,Belgium,201.42
ORD-10278,Perez and Sons,CHC-00373,Almond Crunch Chocolate Squares,15,2026-07-26,Delivered,Mexico,71.55
ORD-10279,"Ross, Kelly and Richard",CHC-01418,Coconut White Chocolate Pralines,16,2026-01-10,Delivered,Canada,54.88
ORD-10280,Hampton-Andrade,CHC-01435,85% Extra Bold Dark Chocolate Pralines,40,2026-01-14,Delivered,Canada,111.2
ORD-10281,Zuniga and Sons,CHC-00723,Salted Butter Caramel Chocolate Bar,34,2026-06-19,Delivered,Belgium,112.2
ORD-10282,Richardson Ltd,CHC-01443,Plant-Based Classic Vegan Dark Chocolate Drops,29,2026-01-01,Processing,Switzerland,161.24
ORD-10283,"Bell, Gutierrez and Hopkins",CHC-00395,Espresso Infused Dark Chocolate Gift Box,88,2026-06-17,Pending,Belgium,527.12
ORD-10284,"Ford, Cooke and Morales",CHC-00686,Praline Hazelnut Chocolate Squares,34,2026-04-07,Shipped,Netherlands,123.08
ORD-10285,"Davis, Carter and Nelson",CHC-00892,Diabetic Friendly Sugar-Free Chocolate Wafer Bar,26,2026-02-21,Shipped,Ghana,133.12
ORD-10286,"Gross, Marquez and Williams",CHC-00846,Sea Salt Milk Chocolate Filled Bar,14,2025-12-11,Delivered,Japan,62.3
ORD-10287,Franklin Group,CHC-01192,70% Intense Dark Chocolate Coated Nuts,21,2025-10-10,Shipped,China,88.62
ORD-10288,Sherman and Sons,CHC-01117,Salted Butter Caramel Chocolate Truffle Box,32,2026-04-07,Pending,Italy,121.28
ORD-10289,Rodgers-Tran,CHC-00458,Raspberry Swirl White Chocolate Filled Bar,121,2026-04-27,Delivered,Canada,329.12
ORD-10290,"Little, White and Franco",CHC-01493,Bakers Classic Compound Chocolate Wafer Bar,3,2025-10-11,Delivered,Switzerland,4.08
ORD-10291,"Jimenez, Meyer and Frost",CHC-00803,Oat Milk Blend Vegan Dark Chocolate Coated Nuts,88,2026-07-24,Shipped,India,568.48
ORD-10292,"Cohen, Bailey and Smith",CHC-00572,Organic Single Origin Chocolate Wafer Bar,58,2026-05-03,Delivered,Belgium,336.4
ORD-10293,"Mitchell, Williams and Dickerson",CHC-00818,Stevia Sweetened Sugar-Free Chocolate Filled Bar,29,2026-07-28,Processing,France,104.4
ORD-10294,"Dominguez, Mccann and Becker",CHC-01001,Sea Salt Caramel Chocolate Pralines,38,2026-06-02,Processing,Switzerland,165.3
ORD-10295,Moody and Sons,CHC-00527,Honeycomb Milk Chocolate Bar,42,2026-04-29,Delivered,Italy,125.16
ORD-10296,Brady-Miller,CHC-00404,Vanilla Bean White Chocolate Squares,21,2026-06-01,Delivered,Switzerland,78.75
ORD-10297,"Manning, Bolton and Gilbert",CHC-00881,Praline Hazelnut Chocolate Wafer Bar,38,2026-05-08,Delivered,UAE,185.06
ORD-10298,Campbell Inc,CHC-00593,Soft Caramel Core Chocolate Wafer Bar,56,2025-11-18,Delivered,Australia,167.44
ORD-10299,Potts-Coleman,CHC-00718,Marzipan Style Almond Chocolate Wafer Bar,26,2025-12-24,Processing,Mexico,123.24
ORD-10300,Holt-Rodgers,CHC-01313,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),62,2026-04-15,Processing,South Africa,262.88
ORD-10301,"Garrett, Romero and Rhodes",CHC-01257,Praline Hazelnut Chocolate Drops,42,2026-05-05,Delivered,Ecuador,196.56
ORD-10302,Patterson PLC,CHC-01112,Berry Burst Ruby Chocolate Chips (Baking),15,2026-05-23,Delivered,Belgium,88.35
ORD-10303,Burns and Sons,CHC-01321,Sea Salt Caramel Chocolate Wafer Bar,46,2026-02-20,Shipped,France,174.34
ORD-10304,Farley PLC,CHC-01019,Roasted Almond Chocolate Drops,141,2025-11-20,Shipped,Japan,544.26
ORD-10305,Thompson-Martin,CHC-00156,Plant-Based Classic Vegan Dark Chocolate Filled Bar,30,2026-03-19,Delivered,Canada,111.6
ORD-10306,"Young, Green and Stuart",CHC-00391,Lemon Zest White Chocolate Coated Nuts,26,2026-01-02,Processing,Peru,109.2
ORD-10307,Howard Group,CHC-00383,85% Extra Bold Dark Chocolate Pralines,76,2025-12-25,Delivered,Brazil,387.6
ORD-10308,Harris LLC,CHC-00581,Honeycomb Milk Chocolate Filled Bar,12,2026-04-28,Delivered,Switzerland,44.64
ORD-10309,Taylor Ltd,CHC-01014,Organic Raw Cacao Chocolate Chips (Baking),54,2026-08-03,Delivered,Netherlands,295.38
ORD-10310,Santiago-Young,CHC-00362,Whole Hazelnut Chocolate Pralines,30,2026-04-30,Delivered,Germany,163.5
ORD-10311,Smith Ltd,CHC-00361,Honeycomb Milk Chocolate Truffle Box,76,2026-05-09,Delivered,Australia,323.0
ORD-10312,Anderson-Davidson,CHC-00584,Marzipan Style Almond Chocolate Gift Box,83,2026-06-01,Delivered,Germany,284.69
ORD-10313,"Evans, Wilkerson and Thomas",CHC-00804,Single Origin Dark Chocolate Wafer Bar,54,2026-05-01,Processing,Japan,281.88
ORD-10314,"Allen, Soto and Wilson",CHC-00064,Citrus Ruby Chocolate Pralines,44,2026-04-03,Shipped,Mexico,251.24
ORD-10315,Hodges-Jackson,CHC-00946,Espresso Infused Dark Chocolate Coated Nuts,35,2026-02-16,Shipped,Mexico,175.7
ORD-10316,"Moore, Krause and Franco",CHC-01206,Raisin & Almond Fruit & Nut Chocolate Pralines,22,2026-02-13,Processing,USA,70.18
ORD-10317,Guerra-Wilson,CHC-00021,Espresso Infused Dark Chocolate Wafer Bar,15,2026-01-06,Processing,Japan,90.3
ORD-10318,Smith-Tucker,CHC-01304,Coconut White Chocolate Chips (Baking),99,2026-04-15,Shipped,France,364.32
ORD-10319,Brown LLC,CHC-01313,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),27,2026-07-31,Delivered,South Africa,114.48
ORD-10320,Gonzalez-Miles,CHC-00606,Lemon Zest White Chocolate Drops,22,2026-06-07,Shipped,China,68.2
ORD-10321,Mccarty-Martin,CHC-00037,Value Pack Compound Chocolate Gift Box,26,2025-10-30,Delivered,Peru,58.24
ORD-10322,Harrison-Cox,CHC-00994,85% Extra Bold Dark Chocolate Coated Nuts,358,2026-06-16,Processing,France,1861.6
ORD-10323,Grant Inc,CHC-00565,Roasted Almond Chocolate Pralines,6,2026-04-20,Pending,Mexico,27.0
ORD-10324,Mcdonald Group,CHC-00595,Single Origin Dark Chocolate Gift Box,22,2025-10-17,Delivered,Germany,138.16
ORD-10325,Burgess LLC,CHC-00521,Confectionery Grade Compound Chocolate Pralines,53,2026-06-18,Pending,Canada,85.33
ORD-10326,"Elliott, Rodriguez and Burns",CHC-01474,Tropical Mix Fruit & Nut Chocolate Truffle Box,61,2026-06-12,Pending,USA,295.24
ORD-10327,Freeman-Bowers,CHC-00400,Bakers Classic Compound Chocolate Pralines,38,2026-02-07,Processing,South Africa,95.0
ORD-10328,Smith-Gillespie,CHC-00982,70% Intense Dark Chocolate Truffle Box,92,2026-06-10,Delivered,Belgium,235.52
ORD-10329,"Mitchell, Austin and Cross",CHC-00550,70% Intense Dark Chocolate Coated Nuts,106,2026-04-09,Shipped,Ecuador,540.6
ORD-10330,"King, Sanchez and Taylor",CHC-00878,Almond Crunch Chocolate Bar,27,2026-02-11,Pending,Germany,110.16
ORD-10331,Johnson Group,CHC-00110,Salted Butter Caramel Chocolate Truffle Box,40,2025-11-16,Shipped,Switzerland,188.0
ORD-10332,Phillips and Sons,CHC-01039,Honeycomb Milk Chocolate Truffle Box,25,2026-05-05,Shipped,Cote d'Ivoire,90.25
ORD-10333,"Fox, Huang and Fleming",CHC-00603,70% Intense Dark Chocolate Gift Box,140,2026-04-21,Processing,Mexico,567.0
ORD-10334,Mueller LLC,CHC-00245,Sea Salt Milk Chocolate Wafer Bar,35,2026-02-21,Delivered,Netherlands,142.8
ORD-10335,"Jensen, Gray and Holland",CHC-01381,Citrus Ruby Chocolate Coated Nuts,20,2025-11-12,Processing,Peru,155.4
ORD-10336,Flores-Richardson,CHC-01056,Biscuit Milk Chocolate Filled Bar,197,2026-01-24,Pending,UAE,650.1
ORD-10337,"Gillespie, Monroe and King",CHC-00006,Stevia Sweetened Sugar-Free Chocolate Filled Bar,28,2026-03-10,Delivered,Switzerland,140.0
ORD-10338,Williams PLC,CHC-00332,Whole Hazelnut Chocolate Bar,9,2026-01-29,Shipped,Ghana,33.3
ORD-10339,"Morse, Cooke and Powell",CHC-00055,Classic Milk Chocolate Drops,65,2026-03-23,Shipped,USA,154.05
ORD-10340,Duffy Group,CHC-01305,Biscuit Milk Chocolate Pralines,7,2026-02-10,Pending,Belgium,27.02
ORD-10341,Porter-Moore,CHC-01152,Honeycomb Milk Chocolate Bar,19,2025-11-30,Shipped,Japan,72.39
ORD-10342,Morrison-Sims,CHC-00377,Espresso Infused Dark Chocolate Squares,10,2026-01-18,Shipped,Belgium,27.5
ORD-10343,Watts and Sons,CHC-00034,Soft Caramel Core Chocolate Gift Box,32,2026-03-01,Processing,Switzerland,125.76
ORD-10344,Ramos Group,CHC-00411,Bakers Classic Compound Chocolate Filled Bar,23,2025-10-25,Delivered,Japan,35.42
ORD-10345,Werner Group,CHC-00921,Biscuit Milk Chocolate Chips (Baking),21,2026-05-13,Shipped,Germany,70.14
ORD-10346,Lee-Sharp,CHC-00363,Espresso Infused Dark Chocolate Filled Bar,22,2025-10-08,Processing,India,72.16
ORD-10347,Johnson PLC,CHC-00300,Whole Hazelnut Chocolate Gift Box,81,2026-06-10,Pending,India,441.45
ORD-10348,"Coleman, Campbell and Stanley",CHC-01150,Oat Milk Blend Vegan Dark Chocolate Gift Box,28,2026-04-07,Delivered,Belgium,144.2
ORD-10349,"Page, Macdonald and Brown",CHC-01171,Espresso Infused Dark Chocolate Filled Bar,20,2026-04-28,Delivered,Cote d'Ivoire,109.8
ORD-10350,Wade and Sons,CHC-01364,Tropical Mix Fruit & Nut Chocolate Gift Box,45,2026-05-09,Pending,UAE,189.45
ORD-10351,"Martin, Phillips and Ramos",CHC-00256,Classic Milk Chocolate Gift Box,20,2025-11-03,Shipped,India,49.8
ORD-10352,"Leonard, Bradley and Harrison",CHC-00424,85% Extra Bold Dark Chocolate Drops,9,2026-06-09,Shipped,Belgium,39.15
ORD-10353,"Morris, Stevens and Mata",CHC-00415,Tropical Mix Fruit & Nut Chocolate Filled Bar,6,2026-04-12,Shipped,Germany,30.72
ORD-10354,"Grimes, Mccann and Nixon",CHC-00175,Berry Burst Ruby Chocolate Coated Nuts,33,2026-08-03,Shipped,India,185.46
ORD-10355,"Miller, Pacheco and Sharp",CHC-00608,Tropical Mix Fruit & Nut Chocolate Drops,69,2026-04-14,Pending,Australia,229.08
ORD-10356,Lynch-Phillips,CHC-01080,Classic Sugar-Free Chocolate Wafer Bar,7,2026-05-18,Delivered,USA,35.28
ORD-10357,"Fisher, Richardson and Douglas",CHC-01452,Value Pack Compound Chocolate Drops,61,2026-07-01,Shipped,South Africa,121.39
ORD-10358,Evans LLC,CHC-00911,Berry Burst Ruby Chocolate Filled Bar,22,2025-10-16,Delivered,Colombia,171.16
ORD-10359,"Dyer, Johnson and Lopez",CHC-01131,Single Origin Dark Chocolate Pralines,34,2026-06-05,Pending,China,146.54
ORD-10360,"Singh, Vazquez and Thomas",CHC-00889,Whole Hazelnut Chocolate Gift Box,31,2025-12-06,Delivered,Ecuador,171.43
ORD-10361,"Watson, Carpenter and Butler",CHC-01114,Classic Milk Chocolate Pralines,84,2026-07-06,Shipped,Ecuador,283.92
ORD-10362,"Allen, Alexander and Green",CHC-00454,Biscuit Milk Chocolate Pralines,20,2025-11-07,Shipped,Switzerland,44.0
ORD-10363,White and Sons,CHC-01042,Salted Butter Caramel Chocolate Pralines,21,2025-12-22,Shipped,Ghana,93.45
ORD-10364,"Brady, Walker and Hood",CHC-00259,85% Extra Bold Dark Chocolate Filled Bar,17,2026-04-20,Pending,USA,69.19
ORD-10365,"Davis, Schmidt and King",CHC-00627,70% Intense Dark Chocolate Drops,270,2026-05-07,Shipped,Belgium,704.7
ORD-10366,Perez-Ellis,CHC-00446,Tropical Mix Fruit & Nut Chocolate Gift Box,34,2025-10-26,Delivered,Ghana,118.32
ORD-10367,"Armstrong, Rodriguez and Palmer",CHC-00414,Organic Single Origin Chocolate Pralines,61,2026-05-19,Processing,Ghana,313.54
ORD-10368,"Knight, York and Shelton",CHC-00568,Classic Milk Chocolate Filled Bar,60,2025-12-13,Delivered,France,249.6
ORD-10369,Taylor-Gordon,CHC-01271,Roasted Almond Chocolate Drops,56,2026-04-11,Shipped,France,248.08
ORD-10370,"Klein, Sherman and Wilson",CHC-00042,Gianduja Style Hazelnut Chocolate Filled Bar,29,2025-12-18,Delivered,Mexico,161.82
ORD-10371,"Robertson, Stevens and Parks",CHC-01027,Single Origin Dark Chocolate Coated Nuts,84,2026-01-30,Pending,Brazil,338.52
ORD-10372,"Jackson, Choi and Hart",CHC-01241,Vanilla Bean White Chocolate Pralines,51,2026-07-04,Delivered,Peru,206.55
ORD-10373,Taylor PLC,CHC-01343,Gianduja Style Hazelnut Chocolate Drops,5,2025-11-11,Delivered,Switzerland,28.0
ORD-10374,Sullivan Inc,CHC-00193,Lemon Zest White Chocolate Gift Box,16,2026-01-15,Shipped,France,67.36
ORD-10375,Williams-Miles,CHC-01355,Sea Salt Milk Chocolate Truffle Box,16,2025-10-18,Delivered,Italy,58.88
ORD-10376,Stevens Inc,CHC-00979,70% Intense Dark Chocolate Coated Nuts,25,2025-10-22,Delivered,Australia,84.0
ORD-10377,"Taylor, Kerr and Miller",CHC-00139,Coconut White Chocolate Wafer Bar,21,2026-07-24,Delivered,UAE,93.87
ORD-10378,Hart Ltd,CHC-01224,Berry Burst Ruby Chocolate Truffle Box,8,2026-01-16,Delivered,USA,50.24
ORD-10379,Jackson-Mcgee,CHC-00867,Whole Hazelnut Chocolate Filled Bar,81,2025-12-12,Pending,Germany,276.21
ORD-10380,Brock-Fitzgerald,CHC-01419,Plant-Based Classic Vegan Dark Chocolate Truffle Box,132,2025-11-28,Delivered,France,509.52
ORD-10381,Petersen Inc,CHC-01042,Salted Butter Caramel Chocolate Pralines,98,2025-12-25,Pending,Ghana,436.1
ORD-10382,Watson Ltd,CHC-01278,Organic Single Origin Chocolate Truffle Box,16,2026-02-14,Processing,Peru,106.24
ORD-10383,"Gould, Bowen and Williams",CHC-00467,Tropical Mix Fruit & Nut Chocolate Truffle Box,48,2026-01-26,Delivered,USA,206.88
ORD-10384,"Gomez, Kelly and Murphy",CHC-00637,Raspberry Swirl White Chocolate Bar,81,2026-02-28,Delivered,Brazil,341.01
ORD-10385,"Rodriguez, Schaefer and Leonard",CHC-00151,Almond Crunch Chocolate Gift Box,79,2026-04-08,Delivered,Japan,271.76
ORD-10386,Gomez-Benson,CHC-00549,Sea Salt Caramel Chocolate Gift Box,66,2025-12-03,Processing,Netherlands,313.5
ORD-10387,Massey PLC,CHC-01366,Cranberry Walnut Fruit & Nut Chocolate Chips (Baking),43,2025-11-17,Delivered,Japan,170.28
ORD-10388,Wilson-Smith,CHC-01033,Classic Milk Chocolate Chips (Baking),43,2026-05-18,Shipped,Japan,136.31
