SaleID,Date,ProductID,ProductName,Region,Country,Channel,QuantitySold,UnitPrice,RevenueUSD
SALE-000199,2026-02-12,CHC-01133,Stevia Sweetened Sugar-Free Chocolate Drops,Europe,United Kingdom,Duty-Free,7,5.01,35.07
SALE-000200,2026-04-02,CHC-00116,Almond Crunch Chocolate Bar,Europe,Italy,Retail Store,17,5.44,92.48
SALE-000201,2025-11-26,CHC-01179,Single Origin Dark Chocolate Filled Bar,Europe,France,Wholesale Distributor,36,4.41,158.76
SALE-000202,2025-10-02,CHC-00047,Espresso Infused Dark Chocolate Bar,Middle East & Africa,Cote d'Ivoire,Direct-to-Consumer,7,5.32,37.24
SALE-000203,2026-07-03,CHC-01385,Classic Milk Chocolate Squares,Middle East & Africa,Ghana,Duty-Free,12,4.23,50.76
SALE-000204,2025-12-29,CHC-01351,Espresso Infused Dark Chocolate Drops,Europe,Switzerland,Retail Store,31,2.51,77.81
SALE-000205,2026-07-12,CHC-00805,Single Origin Dark Chocolate Chips (Baking),Europe,France,Direct-to-Consumer,60,5.09,305.4
SALE-000206,2026-02-05,CHC-00236,Lemon Zest White Chocolate Coated Nuts,Europe,Netherlands,Wholesale Distributor,15,3.92,58.8
SALE-000207,2025-08-27,CHC-00623,Organic Fair-Trade Chocolate Squares,Europe,United Kingdom,Retail Store,26,3.65,94.9
SALE-000208,2026-03-24,CHC-00080,Honeycomb Milk Chocolate Bar,Latin America,Brazil,Retail Store,47,3.31,155.57
SALE-000209,2026-07-11,CHC-00418,Biscuit Milk Chocolate Coated Nuts,North America,USA,E-Commerce,72,2.56,184.32
SALE-000210,2025-10-24,CHC-01217,Roasted Almond Chocolate Truffle Box,North America,Canada,Direct-to-Consumer,3,5.47,16.41
SALE-000211,2026-06-20,CHC-00011,Biscuit Milk Chocolate Bar,Europe,France,E-Commerce,15,2.92,43.8
SALE-000212,2025-09-17,CHC-00362,Whole Hazelnut Chocolate Pralines,Europe,Germany,Wholesale Distributor,17,5.45,92.65
SALE-000213,2025-08-27,CHC-00387,Original Ruby Chocolate Bar,Europe,Belgium,Retail Store,18,5.0,90.0
SALE-000214,2026-07-18,CHC-00010,70% Intense Dark Chocolate Gift Box,Europe,Belgium,Direct-to-Consumer,318,3.29,1046.22
SALE-000215,2025-12-29,CHC-00829,Sea Salt Milk Chocolate Coated Nuts,Latin America,Peru,Direct-to-Consumer,70,2.02,141.4
SALE-000216,2025-11-27,CHC-00027,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),Middle East & Africa,UAE,Duty-Free,25,3.81,95.25
SALE-000217,2025-09-29,CHC-00191,Classic Sugar-Free Chocolate Filled Bar,North America,USA,E-Commerce,70,4.22,295.4
SALE-000218,2025-12-25,CHC-00040,Confectionery Grade Compound Chocolate Coated Nuts,Europe,Germany,Wholesale Distributor,145,2.32,336.4
SALE-000219,2026-05-14,CHC-00335,Soft Caramel Core Chocolate Drops,Europe,Switzerland,Duty-Free,31,4.37,135.47
SALE-000220,2026-02-12,CHC-00144,Roasted Almond Chocolate Pralines,Middle East & Africa,Ghana,Direct-to-Consumer,123,3.96,487.08
SALE-000221,2025-09-28,CHC-00363,Espresso Infused Dark Chocolate Filled Bar,Asia Pacific,India,Direct-to-Consumer,16,3.28,52.48
SALE-000222,2026-04-16,CHC-01289,Honeycomb Milk Chocolate Squares,Middle East & Africa,Ghana,Retail Store,154,3.42,526.68
SALE-000223,2026-04-08,CHC-00795,Organic Single Origin Chocolate Coated Nuts,North America,Mexico,E-Commerce,53,6.4,339.2
SALE-000224,2026-04-11,CHC-01234,70% Intense Dark Chocolate Coated Nuts,Middle East & Africa,UAE,E-Commerce,14,4.77,66.78
SALE-000225,2026-02-24,CHC-00111,Bakers Classic Compound Chocolate Wafer Bar,Asia Pacific,China,Duty-Free,5,1.87,9.35
SALE-000226,2025-12-05,CHC-00355,Raspberry Swirl White Chocolate Pralines,Europe,Netherlands,Wholesale Distributor,16,2.61,41.76
SALE-000227,2025-09-07,CHC-01311,Bakers Classic Compound Chocolate Pralines,Europe,Germany,Wholesale Distributor,86,1.37,117.82
SALE-000228,2026-05-19,CHC-01203,Whole Hazelnut Chocolate Bar,Europe,Switzerland,Direct-to-Consumer,5,4.94,24.7
SALE-000229,2026-01-19,CHC-01213,Praline Hazelnut Chocolate Wafer Bar,Europe,Switzerland,Direct-to-Consumer,27,3.96,106.92
SALE-000230,2025-08-23,CHC-00447,Espresso Infused Dark Chocolate Gift Box,Asia Pacific,Australia,Duty-Free,113,5.31,600.03
SALE-000231,2025-12-25,CHC-01045,Almond Crunch Chocolate Coated Nuts,Latin America,Brazil,Retail Store,64,3.41,218.24
SALE-000232,2026-02-21,CHC-00880,Single Origin Dark Chocolate Squares,Europe,Switzerland,Duty-Free,102,5.26,536.52
SALE-000233,2026-02-12,CHC-00394,Classic Milk Chocolate Bar,Europe,Netherlands,Retail Store,16,4.35,69.6
SALE-000234,2026-06-09,CHC-00598,Confectionery Grade Compound Chocolate Bar,Latin America,Ecuador,Duty-Free,10,1.72,17.2
SALE-000235,2026-02-10,CHC-00973,Organic Raw Cacao Chocolate Gift Box,North America,USA,Direct-to-Consumer,76,4.27,324.52
SALE-000236,2026-03-15,CHC-00937,Citrus Ruby Chocolate Gift Box,Latin America,Ecuador,Wholesale Distributor,16,5.0,80.0
SALE-000237,2026-02-09,CHC-00522,Biscuit Milk Chocolate Chips (Baking),Asia Pacific,Australia,E-Commerce,39,3.4,132.6
SALE-000238,2026-02-12,CHC-00715,70% Intense Dark Chocolate Pralines,North America,USA,E-Commerce,91,5.92,538.72
SALE-000239,2025-12-30,CHC-00397,Original Ruby Chocolate Chips (Baking),North America,USA,Retail Store,13,7.28,94.64
SALE-000240,2026-06-02,CHC-01209,Value Pack Compound Chocolate Truffle Box,North America,USA,Duty-Free,16,1.24,19.84
SALE-000241,2026-06-16,CHC-01435,85% Extra Bold Dark Chocolate Pralines,North America,Canada,E-Commerce,39,2.78,108.42
SALE-000242,2025-12-01,CHC-00440,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,Europe,Germany,Retail Store,9,4.92,44.28
SALE-000243,2026-02-12,CHC-01134,Classic Sugar-Free Chocolate Truffle Box,Middle East & Africa,South Africa,Wholesale Distributor,77,5.71,439.67
SALE-000244,2025-10-02,CHC-00392,Confectionery Grade Compound Chocolate Coated Nuts,North America,Canada,Retail Store,7,2.1,14.7
SALE-000245,2025-10-22,CHC-00376,Vanilla Bean White Chocolate Filled Bar,Latin America,Peru,Direct-to-Consumer,47,2.68,125.96
SALE-000246,2026-05-21,CHC-00626,Coconut White Chocolate Wafer Bar,Asia Pacific,Indonesia,Wholesale Distributor,18,3.8,68.4
SALE-000247,2025-11-24,CHC-00946,Espresso Infused Dark Chocolate Coated Nuts,North America,Mexico,E-Commerce,20,5.02,100.4
SALE-000248,2025-11-15,CHC-00373,Almond Crunch Chocolate Squares,North America,Mexico,E-Commerce,90,4.77,429.3
SALE-000249,2026-04-13,CHC-00503,Honeycomb Milk Chocolate Drops,Middle East & Africa,Cote d'Ivoire,Wholesale Distributor,15,3.74,56.1
SALE-000250,2026-06-22,CHC-00951,Sea Salt Milk Chocolate Pralines,North America,USA,Direct-to-Consumer,27,3.7,99.9
SALE-000251,2026-05-05,CHC-00701,Original Ruby Chocolate Drops,Europe,Germany,Duty-Free,22,4.74,104.28
SALE-000252,2026-06-20,CHC-00485,Almond Crunch Chocolate Pralines,Europe,France,Direct-to-Consumer,123,3.08,378.84
SALE-000253,2026-01-31,CHC-01134,Classic Sugar-Free Chocolate Truffle Box,Middle East & Africa,South Africa,Duty-Free,22,5.71,125.62
SALE-000254,2025-10-03,CHC-00939,70% Intense Dark Chocolate Drops,North America,Mexico,Direct-to-Consumer,107,4.56,487.92
SALE-000255,2025-12-03,CHC-00048,Citrus Ruby Chocolate Filled Bar,Asia Pacific,Indonesia,Retail Store,37,6.19,229.03
SALE-000256,2025-12-15,CHC-01484,Almond Crunch Chocolate Truffle Box,North America,USA,Direct-to-Consumer,34,5.3,180.2
SALE-000257,2025-08-29,CHC-00436,Citrus Ruby Chocolate Chips (Baking),Latin America,Colombia,Duty-Free,8,5.39,43.12
SALE-000258,2025-09-06,CHC-00992,Classic Milk Chocolate Squares,Europe,Germany,Wholesale Distributor,18,4.45,80.1
SALE-000259,2025-10-07,CHC-01190,Classic Sugar-Free Chocolate Chips (Baking),Latin America,Brazil,Retail Store,10,4.18,41.8
SALE-000260,2025-08-08,CHC-00245,Sea Salt Milk Chocolate Wafer Bar,Europe,Netherlands,Wholesale Distributor,33,4.08,134.64
SALE-000261,2025-12-31,CHC-01319,Raspberry Swirl White Chocolate Gift Box,North America,Canada,Duty-Free,14,4.02,56.28
SALE-000262,2026-06-20,CHC-00593,Soft Caramel Core Chocolate Wafer Bar,Asia Pacific,Australia,Duty-Free,28,2.99,83.72
SALE-000263,2025-12-17,CHC-01444,Sea Salt Milk Chocolate Chips (Baking),Latin America,Peru,Direct-to-Consumer,18,3.9,70.2
SALE-000264,2026-02-01,CHC-01358,Marzipan Style Almond Chocolate Truffle Box,Europe,Germany,Duty-Free,168,4.76,799.68
SALE-000265,2026-05-16,CHC-00631,Stevia Sweetened Sugar-Free Chocolate Drops,Europe,Belgium,Wholesale Distributor,7,3.0,21.0
SALE-000266,2025-08-28,CHC-01192,70% Intense Dark Chocolate Coated Nuts,Asia Pacific,China,Direct-to-Consumer,38,4.22,160.36
SALE-000267,2025-08-23,CHC-01195,Classic Milk Chocolate Truffle Box,Europe,France,E-Commerce,38,4.11,156.18
SALE-000268,2026-02-16,CHC-00041,Almond Crunch Chocolate Drops,Europe,United Kingdom,Direct-to-Consumer,23,4.16,95.68
SALE-000269,2025-10-04,CHC-00664,Value Pack Compound Chocolate Chips (Baking),Europe,Belgium,Wholesale Distributor,15,1.25,18.75
SALE-000270,2026-04-20,CHC-00439,Soft Caramel Core Chocolate Coated Nuts,Asia Pacific,China,Direct-to-Consumer,5,4.25,21.25
SALE-000271,2026-05-03,CHC-00920,Plant-Based Classic Vegan Dark Chocolate Pralines,North America,USA,E-Commerce,12,6.55,78.6
SALE-000272,2025-11-09,CHC-00740,Value Pack Compound Chocolate Chips (Baking),Europe,Germany,Duty-Free,164,1.44,236.16
SALE-000273,2025-11-07,CHC-01247,Biscuit Milk Chocolate Coated Nuts,Latin America,Peru,Retail Store,17,4.05,68.85
SALE-000274,2025-11-12,CHC-00373,Almond Crunch Chocolate Squares,North America,Mexico,Retail Store,83,4.77,395.91
SALE-000275,2025-10-16,CHC-00275,Stevia Sweetened Sugar-Free Chocolate Squares,Latin America,Ecuador,E-Commerce,20,4.65,93.0
SALE-000276,2025-12-30,CHC-00450,Classic Milk Chocolate Gift Box,Asia Pacific,Indonesia,Wholesale Distributor,6,2.3,13.8
SALE-000277,2025-11-19,CHC-00813,Lemon Zest White Chocolate Filled Bar,Europe,Germany,Retail Store,30,2.42,72.6
SALE-000278,2026-04-30,CHC-00208,Value Pack Compound Chocolate Pralines,Europe,United Kingdom,Retail Store,141,2.13,300.33
SALE-000279,2026-02-16,CHC-00330,Coconut White Chocolate Coated Nuts,Middle East & Africa,South Africa,Duty-Free,51,3.61,184.11
SALE-000280,2025-12-05,CHC-00243,Coconut Sugar Vegan Dark Chocolate Coated Nuts,Asia Pacific,Indonesia,Wholesale Distributor,14,4.06,56.84
SALE-000281,2025-11-30,CHC-01317,Confectionery Grade Compound Chocolate Bar,Asia Pacific,Australia,Retail Store,11,1.39,15.29
SALE-000282,2026-05-23,CHC-00598,Confectionery Grade Compound Chocolate Bar,Latin America,Ecuador,E-Commerce,10,1.72,17.2
SALE-000283,2025-10-07,CHC-01042,Salted Butter Caramel Chocolate Pralines,Middle East & Africa,Ghana,Wholesale Distributor,17,4.45,75.65
SALE-000284,2025-10-30,CHC-01305,Biscuit Milk Chocolate Pralines,Europe,Belgium,E-Commerce,36,3.86,138.96
SALE-000285,2025-09-06,CHC-00809,Classic Sugar-Free Chocolate Chips (Baking),Asia Pacific,Japan,Wholesale Distributor,117,3.99,466.83
SALE-000286,2026-06-21,CHC-01366,Cranberry Walnut Fruit & Nut Chocolate Chips (Baking),Asia Pacific,Japan,Duty-Free,6,3.96,23.76
SALE-000287,2026-07-05,CHC-00280,Tropical Mix Fruit & Nut Chocolate Chips (Baking),Europe,Netherlands,Direct-to-Consumer,55,3.9,214.5
SALE-000288,2025-11-26,CHC-00183,Almond Crunch Chocolate Squares,North America,USA,Direct-to-Consumer,11,4.7,51.7
SALE-000289,2026-03-21,CHC-00529,Oat Milk Blend Vegan Dark Chocolate Squares,Europe,France,Direct-to-Consumer,62,5.36,332.32
SALE-000290,2026-02-20,CHC-01176,Roasted Almond Chocolate Bar,North America,USA,Retail Store,6,4.49,26.94
SALE-000291,2026-06-22,CHC-01396,Roasted Almond Chocolate Truffle Box,Asia Pacific,China,Wholesale Distributor,29,3.64,105.56
SALE-000292,2026-06-09,CHC-00979,70% Intense Dark Chocolate Coated Nuts,Asia Pacific,Australia,Retail Store,27,3.36,90.72
SALE-000293,2026-01-18,CHC-00919,Raisin & Almond Fruit & Nut Chocolate Coated Nuts,Europe,Italy,E-Commerce,77,4.48,344.96
SALE-000294,2025-08-10,CHC-00520,Bakers Classic Compound Chocolate Pralines,Asia Pacific,Australia,Wholesale Distributor,18,2.47,44.46
SALE-000295,2026-01-13,CHC-01240,Classic Milk Chocolate Truffle Box,Europe,Switzerland,Retail Store,31,2.59,80.29
SALE-000296,2025-08-18,CHC-00543,85% Extra Bold Dark Chocolate Drops,Middle East & Africa,South Africa,Wholesale Distributor,18,4.17,75.06
SALE-000297,2026-06-24,CHC-00940,Berry Burst Ruby Chocolate Truffle Box,Europe,Netherlands,Direct-to-Consumer,16,5.62,89.92
SALE-000298,2025-09-16,CHC-01123,Bakers Classic Compound Chocolate Truffle Box,Middle East & Africa,UAE,E-Commerce,42,2.37,99.54
SALE-000299,2026-03-23,CHC-00844,85% Extra Bold Dark Chocolate Drops,Latin America,Peru,Retail Store,21,4.47,93.87
SALE-000300,2026-01-25,CHC-01015,Organic Single Origin Chocolate Bar,Middle East & Africa,UAE,Wholesale Distributor,16,7.05,112.8
SALE-000301,2026-04-05,CHC-00818,Stevia Sweetened Sugar-Free Chocolate Filled Bar,Europe,France,Duty-Free,14,3.6,50.4
SALE-000302,2026-07-15,CHC-00323,Sea Salt Caramel Chocolate Filled Bar,Latin America,Peru,Retail Store,30,3.34,100.2
SALE-000303,2025-09-17,CHC-01480,Classic Milk Chocolate Gift Box,Europe,Switzerland,Direct-to-Consumer,25,4.4,110.0
SALE-000304,2026-07-15,CHC-00352,Tropical Mix Fruit & Nut Chocolate Filled Bar,Asia Pacific,Indonesia,Duty-Free,100,3.87,387.0
SALE-000305,2025-08-06,CHC-01404,Lemon Zest White Chocolate Gift Box,Latin America,Peru,Retail Store,25,4.16,104.0
SALE-000306,2026-05-07,CHC-01009,85% Extra Bold Dark Chocolate Filled Bar,Europe,Netherlands,Duty-Free,9,4.12,37.08
SALE-000307,2026-05-15,CHC-01442,Salted Butter Caramel Chocolate Bar,Latin America,Ecuador,Duty-Free,26,3.48,90.48
SALE-000308,2026-01-15,CHC-01426,Cranberry Walnut Fruit & Nut Chocolate Gift Box,Middle East & Africa,South Africa,E-Commerce,24,4.07,97.68
SALE-000309,2026-03-14,CHC-01194,Coconut Sugar Vegan Dark Chocolate Truffle Box,North America,USA,E-Commerce,21,4.5,94.5
SALE-000310,2026-08-01,CHC-00102,Sea Salt Milk Chocolate Bar,Europe,United Kingdom,Direct-to-Consumer,19,3.38,64.22
SALE-000311,2026-01-05,CHC-01303,Almond Crunch Chocolate Gift Box,Europe,France,Duty-Free,15,5.0,75.0
SALE-000312,2026-03-07,CHC-00645,85% Extra Bold Dark Chocolate Filled Bar,Asia Pacific,Indonesia,Wholesale Distributor,18,5.19,93.42
SALE-000313,2025-08-17,CHC-00237,Classic Milk Chocolate Squares,Middle East & Africa,Cote d'Ivoire,Direct-to-Consumer,18,3.61,64.98
SALE-000314,2025-09-20,CHC-00306,Organic Single Origin Chocolate Filled Bar,Europe,Germany,Retail Store,19,4.73,89.87
SALE-000315,2025-08-10,CHC-01287,Original Ruby Chocolate Truffle Box,Europe,Germany,Duty-Free,40,5.75,230.0
SALE-000316,2026-04-28,CHC-00663,85% Extra Bold Dark Chocolate Wafer Bar,Middle East & Africa,Cote d'Ivoire,Wholesale Distributor,35,2.51,87.85
SALE-000317,2025-08-26,CHC-00804,Single Origin Dark Chocolate Wafer Bar,Asia Pacific,Japan,Wholesale Distributor,73,5.22,381.06
SALE-000318,2026-06-23,CHC-00872,Lemon Zest White Chocolate Gift Box,North America,USA,Wholesale Distributor,108,2.87,309.96
SALE-000319,2026-07-05,CHC-01103,Organic Raw Cacao Chocolate Drops,Asia Pacific,Japan,E-Commerce,25,5.96,149.0
SALE-000320,2025-09-09,CHC-01044,Diabetic Friendly Sugar-Free Chocolate Truffle Box,Europe,France,Retail Store,37,3.82,141.34
SALE-000321,2026-05-05,CHC-00026,Organic Single Origin Chocolate Coated Nuts,Asia Pacific,Indonesia,Retail Store,31,3.77,116.87
SALE-000322,2025-08-09,CHC-01388,70% Intense Dark Chocolate Filled Bar,Europe,France,E-Commerce,48,6.34,304.32
SALE-000323,2025-11-20,CHC-00365,Whole Hazelnut Chocolate Wafer Bar,Europe,Germany,Direct-to-Consumer,11,5.36,58.96
SALE-000324,2025-08-23,CHC-00633,Soft Caramel Core Chocolate Filled Bar,Latin America,Ecuador,Direct-to-Consumer,72,4.6,331.2
SALE-000325,2026-01-18,CHC-01248,Soft Caramel Core Chocolate Coated Nuts,Europe,Switzerland,Direct-to-Consumer,22,2.51,55.22
SALE-000326,2026-06-27,CHC-00820,Stevia Sweetened Sugar-Free Chocolate Drops,Asia Pacific,Australia,Retail Store,12,4.74,56.88
SALE-000327,2026-01-16,CHC-00270,Roasted Almond Chocolate Bar,Asia Pacific,India,Retail Store,6,3.07,18.42
SALE-000328,2026-07-28,CHC-00175,Berry Burst Ruby Chocolate Coated Nuts,Asia Pacific,India,Direct-to-Consumer,7,5.62,39.34
SALE-000329,2025-10-05,CHC-00686,Praline Hazelnut Chocolate Squares,Europe,Netherlands,Direct-to-Consumer,33,3.62,119.46
SALE-000330,2025-09-08,CHC-00659,Raisin & Almond Fruit & Nut Chocolate Bar,Europe,United Kingdom,Direct-to-Consumer,22,3.42,75.24
SALE-000331,2025-11-10,CHC-01025,Salted Butter Caramel Chocolate Coated Nuts,Europe,Germany,E-Commerce,70,4.14,289.8
SALE-000332,2025-11-17,CHC-00830,Whole Hazelnut Chocolate Bar,Europe,Germany,Duty-Free,54,3.74,201.96
SALE-000333,2026-06-18,CHC-00569,Coconut White Chocolate Chips (Baking),North America,Canada,Direct-to-Consumer,41,3.59,147.19
SALE-000334,2026-06-16,CHC-01432,Roasted Almond Chocolate Filled Bar,Asia Pacific,China,Wholesale Distributor,12,4.03,48.36
SALE-000335,2025-08-24,CHC-01043,Almond Crunch Chocolate Chips (Baking),Middle East & Africa,South Africa,E-Commerce,14,3.56,49.84
SALE-000336,2026-02-23,CHC-01470,Classic Milk Chocolate Drops,Europe,Germany,Retail Store,46,2.22,102.12
SALE-000337,2026-01-02,CHC-00535,Marzipan Style Almond Chocolate Squares,Europe,Germany,Duty-Free,75,4.27,320.25
SALE-000338,2026-05-24,CHC-00138,Tropical Mix Fruit & Nut Chocolate Bar,Europe,Belgium,E-Commerce,8,3.17,25.36
SALE-000339,2026-06-20,CHC-01216,Sea Salt Milk Chocolate Bar,North America,USA,Duty-Free,117,2.99,349.83
SALE-000340,2026-06-05,CHC-00501,70% Intense Dark Chocolate Bar,Europe,France,Direct-to-Consumer,13,4.08,53.04
SALE-000341,2026-02-19,CHC-00113,Biscuit Milk Chocolate Gift Box,Europe,Germany,Duty-Free,40,3.98,159.2
SALE-000342,2025-11-01,CHC-00053,Organic Raw Cacao Chocolate Bar,Asia Pacific,Indonesia,Retail Store,16,6.55,104.8
SALE-000343,2026-02-07,CHC-00313,Organic Single Origin Chocolate Coated Nuts,Europe,Germany,Duty-Free,104,4.12,428.48
SALE-000344,2026-04-20,CHC-00418,Biscuit Milk Chocolate Coated Nuts,North America,USA,Retail Store,29,2.56,74.24
SALE-000345,2025-08-21,CHC-01237,Organic Raw Cacao Chocolate Truffle Box,Asia Pacific,China,E-Commerce,26,6.63,172.38
SALE-000346,2026-04-05,CHC-01460,Sea Salt Caramel Chocolate Gift Box,Middle East & Africa,Cote d'Ivoire,Direct-to-Consumer,3,3.86,11.58
SALE-000347,2026-04-13,CHC-00640,Salted Butter Caramel Chocolate Drops,Asia Pacific,Australia,Direct-to-Consumer,25,2.58,64.5
SALE-000348,2025-12-22,CHC-00654,Espresso Infused Dark Chocolate Filled Bar,Europe,France,Wholesale Distributor,8,5.62,44.96
SALE-000349,2026-01-29,CHC-00688,Raspberry Swirl White Chocolate Bar,Latin America,Peru,E-Commerce,26,2.23,57.98
SALE-000350,2025-09-16,CHC-01249,Gianduja Style Hazelnut Chocolate Drops,Middle East & Africa,Cote d'Ivoire,E-Commerce,13,4.38,56.94
SALE-000351,2025-10-15,CHC-00369,Sea Salt Milk Chocolate Filled Bar,North America,USA,Direct-to-Consumer,20,4.37,87.4
SALE-000352,2026-02-09,CHC-00002,Raspberry Swirl White Chocolate Coated Nuts,North America,USA,Duty-Free,41,3.78,154.98
SALE-000353,2025-10-12,CHC-01014,Organic Raw Cacao Chocolate Chips (Baking),Europe,Netherlands,Direct-to-Consumer,12,5.47,65.64
SALE-000354,2026-02-15,CHC-01295,Organic Raw Cacao Chocolate Bar,Asia Pacific,Japan,Direct-to-Consumer,13,6.2,80.6
SALE-000355,2025-12-08,CHC-01173,Praline Hazelnut Chocolate Gift Box,North America,Mexico,Duty-Free,14,5.73,80.22
SALE-000356,2025-11-17,CHC-00425,Almond Crunch Chocolate Chips (Baking),North America,Canada,Wholesale Distributor,17,3.89,66.13
SALE-000357,2026-01-29,CHC-00488,Stevia Sweetened Sugar-Free Chocolate Gift Box,Asia Pacific,China,E-Commerce,22,3.24,71.28
SALE-000358,2025-09-04,CHC-00355,Raspberry Swirl White Chocolate Pralines,Europe,Netherlands,Wholesale Distributor,33,2.61,86.13
SALE-000359,2026-04-06,CHC-00821,Original Ruby Chocolate Bar,Middle East & Africa,South Africa,Retail Store,4,4.17,16.68
SALE-000360,2025-08-23,CHC-01389,Berry Burst Ruby Chocolate Bar,Asia Pacific,China,E-Commerce,68,4.65,316.2
SALE-000361,2026-06-15,CHC-00643,Confectionery Grade Compound Chocolate Pralines,Middle East & Africa,UAE,Direct-to-Consumer,47,2.33,109.51
SALE-000362,2026-07-20,CHC-01500,Praline Hazelnut Chocolate Drops,Asia Pacific,Australia,Direct-to-Consumer,37,3.94,145.78
SALE-000363,2026-03-17,CHC-00861,Tropical Mix Fruit & Nut Chocolate Squares,Europe,Italy,E-Commerce,41,5.23,214.43
SALE-000364,2025-09-02,CHC-00014,Sea Salt Milk Chocolate Chips (Baking),Europe,France,Duty-Free,68,2.09,142.12
SALE-000365,2025-12-10,CHC-00902,Whole Hazelnut Chocolate Wafer Bar,Europe,Belgium,Direct-to-Consumer,55,5.82,320.1
SALE-000366,2026-06-08,CHC-00064,Citrus Ruby Chocolate Pralines,North America,Mexico,Retail Store,12,5.71,68.52
SALE-000367,2026-02-24,CHC-01048,Cranberry Walnut Fruit & Nut Chocolate Gift Box,Europe,Italy,Direct-to-Consumer,49,5.35,262.15
SALE-000368,2026-01-06,CHC-00640,Salted Butter Caramel Chocolate Drops,Asia Pacific,Australia,Wholesale Distributor,3,2.58,7.74
SALE-000369,2025-09-17,CHC-01449,Berry Burst Ruby Chocolate Squares,Europe,France,Wholesale Distributor,20,7.44,148.8
SALE-000370,2026-01-10,CHC-01312,Citrus Ruby Chocolate Squares,Middle East & Africa,South Africa,Duty-Free,17,6.68,113.56
SALE-000371,2025-09-05,CHC-00961,Raspberry Swirl White Chocolate Coated Nuts,Europe,France,E-Commerce,24,3.84,92.16
SALE-000372,2025-10-29,CHC-00717,Whole Hazelnut Chocolate Truffle Box,Europe,Italy,Retail Store,34,3.14,106.76
SALE-000373,2026-04-10,CHC-00233,Roasted Almond Chocolate Filled Bar,North America,Mexico,E-Commerce,22,3.98,87.56
